Title,Price,Area,Category,Size,Bedrooms,Bathrooms
[NEAR LRT] Apartment Mawar Sentul Perdana [STRATA READY],RM 370 000,SENTUL,Apartments,1007 sq.ft.,3 Bedrooms,2 Bathrooms
1K Deposit Below Market Sri Suajaya Condo Sentul,RM 360 000,SENTUL,Apartments,1095 sq.ft.,3 Bedrooms,2 Bathrooms
CANTIK RENOVATED Sentul Utama Condominium Dato Senu Kuala Lumpur,RM 320 000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
"[FREEGIFT] [MURAH] [LOW LEVEL] Mawar Apartment, Sentul",RM 320 000,SENTUL,Apartments,1005 sq.ft.,3 Bedrooms,2 Bathrooms
"DEPAN LRT & BIG SIZE | Apartment Mawar, Sentul",RM 320 000,SENTUL,Apartments,1005 sq.ft.,3 Bedrooms,2 Bathrooms
"[LRT+1005sqt] MAWAR APARTMENT, SENTUL, KL BIG SIZE 1005sqt",RM 320 000,SENTUL,Apartments,1005 sq.ft.,3 Bedrooms,2 Bathrooms
END LOT BAYU SENTUL CONDOMINIUM Kuala Lumpur Klcc Ampang Town,RM 650 000,SENTUL,Apartments,1230 sq.ft.,3 Bedrooms,2 Bathrooms
"[FREEHOLD, 1187SF] Sri Suajaya Condominium, Sentul, Kuala Lumpur",RM 340 000,SENTUL,Apartments,1187 sq.ft.,3 Bedrooms,2 Bathrooms
Pangsapuri Mawar Sentul 3 Rooms For Sale near LRT Station,RM 330 000,SENTUL,Apartments,1007 sq.ft.,3 Bedrooms,2 Bathrooms
"Sentul Utama Condominium, Sentul",RM 295 000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
"[below market RM128K ] Menara Orkid Apartment, Bandar Baru Sentul KL",RM 232 800,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
Anjung Villa Condominium Bandar Baru Sentul Freehold 1202sqft Ground,RM 540 000,SENTUL,Apartments,1202 sq.ft.,3 Bedrooms,2 Bathrooms
"Sri Suajaya Condominium, Sentul Freehold Non Bumi Level 18",RM 380 000,SENTUL,Apartments,980 sq.ft.,3 Bedrooms,2 Bathrooms
Apartment Mawar 200m from LRT Sentul Timur Sentul 1005sqft,RM 360 000,SENTUL,Apartments,1005 sq.ft.,3 Bedrooms,2 Bathrooms
Sentul Freehold Condo Direct ke Duke 2 Highway !!! 5km ke KLCC,RM 290 000,SENTUL,Apartments,700 sq.ft.,2 Bedrooms,2 Bathrooms
"Sentul 2 Bedrooms, RM 1100 Installment Only !!! Good For Investment",RM 290 000,SENTUL,Apartments,700 sq.ft.,2 Bedrooms,2 Bathrooms
"Sentul 3 Bedrooms, RM 1600 Installment Only !!! Kl City Area",RM 396 000,SENTUL,Apartments,1000 sq.ft.,3 Bedrooms,2 Bathrooms
"CORNER LOT - Casa Idaman Condo, Sentul, KL",RM 450 000,SENTUL,Apartments,1181 sq.ft.,3 Bedrooms,2 Bathrooms
Menara orkid bandar baru sentul,RM 232 800,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
Condo Sentul utama at Taman Dato Senu,RM 300 000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
Pangsapuri Sentul Utara Sentul 570sf 2R1B 100% LOAN Cash Back LOW D/P,RM 170 000,SENTUL,Apartments,570 sq.ft.,2 Bedrooms,1 Bathroom
"Sentul Village, Sentul",RM 420 000,SENTUL,Apartments,948 sq.ft.,3 Bedrooms,2 Bathrooms
"Sentul Village , Sentul",RM 430 000,SENTUL,Apartments,948 sq.ft.,3 Bedrooms,2 Bathrooms
"Mawar Apartment, Sentul [ RM 1k booking fee ]",RM 330 000,SENTUL,Apartments,1007 sq.ft.,3 Bedrooms,2 Bathrooms
[ 21% BELOW MV + CORNER FREEHOLD ] 1 Sentul Condominium Sentul KL 2 CP,RM 550 000,SENTUL,Apartments,1335 sq.ft.,3 Bedrooms,2 Bathrooms
[ RENOVATED CANTIK ] Sentul Utama Condominium Sentul Kuala Lumpur,RM 320 000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
Sentul Point Block A Newly Completed Low Density,RM 400 000,SENTUL,Apartments,745 sq.ft.,2 Bedrooms,2 Bathrooms
1 Sentul[Lowers in town]One Sentul,RM 570 000,SENTUL,Apartments,1355 sq.ft.,4 Bedrooms,2 Bathrooms
1 Sentul[Lowers in town]One Sentul,RM 510 000,SENTUL,Apartments,1355 sq.ft.,4 Bedrooms,2 Bathrooms
"RAFFLESIA CONDO [BELOW MARKET VALUE 1,063sqft] UTC, Sentul Timur",RM 535 000,SENTUL,Apartments,1231 sq.ft.,3 Bedrooms,2 Bathrooms
"1 Sentul for SALES[Renovated]sentul, Batu cave, jalan ipoh",RM 500 000,SENTUL,Apartments,1355 sq.ft.,4 Bedrooms,2 Bathrooms
Panorama resident condo[Lowest in Town] Sentul,RM 410 000,SENTUL,Apartments,1092 sq.ft.,3 Bedrooms,2 Bathrooms
"Sentul Utama Condo, Sentul [ RM 1k Booking fee ]",RM 345 000,SENTUL,Apartments,853 sq.ft.,3 Bedrooms,2 Bathrooms
Pangsapuri Mawar Apartment 1007sf Freehold Sentul WalkToLRT 100%LOAN,RM 315 000,SENTUL,Apartments,1007 sq.ft.,3 Bedrooms,2 Bathrooms
"Reno & Limited Unit / Pangsapuri Sentul Utara Apartment, Sentul Gombak",RM 230 000,SENTUL,Apartments,725 sq.ft.,3 Bedrooms,2 Bathrooms
"[Good investment] Pangsapuri Sri Pangkor, Sentul Kuala Lumpur",RM 150 000,SENTUL,Apartments,560 sq.ft.,2 Bedrooms,1 Bathroom
One maxim Sentul Pasar 2R2B 650sf Brand New 100%FulLoan,RM 330 000,SENTUL,Apartments,650 sq.ft.,2 Bedrooms,2 Bathrooms
"Freehold Rica Sentul KL Rm500 Booking,Free Spa/Loan/mot 1room1bath",RM 380 000,SENTUL,Apartments,689 sq.ft.,1 Bedroom,1 Bathroom
"Maxim Citylights Sentul, Setapak, Beside Duke Highway",RM 330 000,SENTUL,Apartments,856 sq.ft.,2 Bedrooms,2 Bathrooms
Maxim Sentul with Affordable Price,RM 350 000,SENTUL,Apartments,1009 sq.ft.,3 Bedrooms,2 Bathrooms
Rica residence 915sqf 2room developer unit walking to ktm/mrt sentul,RM 566 800,SENTUL,Apartments,915 sq.ft.,2 Bedrooms,2 Bathrooms
Minest residence 4room freehold free 2 carpark & legal fee sentul KL,RM 487 600,SENTUL,Apartments,1050 sq.ft.,4 Bedrooms,3 Bathrooms
"BUMI LOT | Condominium Mutiara Sentul, Kuala Lumpur",RM 350 000,SENTUL,Apartments,1226 sq.ft.,3 Bedrooms,2 Bathrooms
Renovated unit Sentul Utama Condo,RM 320 000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
SUITE ONE MAXIM RESIDENCE SENTUL_Fully Furnished,RM 500 000,SENTUL,Apartments,819 sq.ft.,3 Bedrooms,2 Bathrooms
TERMURAH FULL RENOVATED Sentul Utama Condominium Kuala Lumpur NEAR LRT,RM 320 000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
"MURAH | Pangsapuri Sentul Utama, Taman Sentul Utama",RM 199 000,SENTUL,Apartments,678 sq.ft.,3 Bedrooms,1 Bathroom
Casa idaman jalan ipoh sentul,RM 280 000,SENTUL,Apartments,1012 sq.ft.,3 Bedrooms,2 Bathrooms
RENOVATED CHEAPEST Mawar Apartment NEAR LRT Sentul,RM 360 000,SENTUL,Apartments,870 sq.ft.,3 Bedrooms,2 Bathrooms
Flat Fasa 3 Utk D Jual,RM 230 000,SENTUL,Apartments,560 sq.ft.,2 Bedrooms,1 Bathroom
One Maxim Service Residence Sentul For Sale,RM 345 000,SENTUL,Apartments,650 sq.ft.,2 Bedrooms,2 Bathrooms
"FULL Loan 110%, Bayu Sentul Condominium KL, Near 1 Sentul",RM 420 000,SENTUL,Apartments,1230 sq.ft.,3 Bedrooms,2 Bathrooms
"FULL Loan 110%, CORNER unit Bayu Sentul Condominium KL, near 1 Sentul",RM 515 000,SENTUL,Apartments,1360 sq.ft.,3 Bedrooms,2 Bathrooms
"2 Car Park, Panorama Condo, Sentul",RM 435 000,SENTUL,Apartments,1100 sq.ft.,3 Bedrooms,2 Bathrooms
Mawar apartment sentul,RM 350 000,SENTUL,Apartments,1007 sq.ft.,3 Bedrooms,2 Bathrooms
Sentul Tamarind,RM 660 000,SENTUL,Apartments,1350 sq.ft.,4 Bedrooms,3 Bathrooms
"Maxim Citylights [Balcony] [KLCC View] 2 Carparks Sentul, Setapak KL",RM 410 000,SENTUL,Apartments,1095 sq.ft.,3 Bedrooms,2 Bathrooms
Sky Awani 2 Kampung Batu Muda Sentul,RM 300 000,SENTUL,Apartments,800 sq.ft.,3 Bedrooms,2 Bathrooms
"Reflesia Condo Sentul [ Rumah Baru, Unit Besar ]",RM 540 000,SENTUL,Apartments,1231 sq.ft.,4 Bedrooms,3 Bathrooms
100% LOAN MURAH LOW DEPOSIT SENTUL UTAMA Condo KUALA LUMPUR,RM 290 000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,3 Bathrooms
BMV 30% | Casa Idaman Jalan Ipoh Sentul 1012sf,RM 280 000,SENTUL,Apartments,1012 sq.ft.,3 Bedrooms,2 Bathrooms
"Flat Sri Pangkor, Bandar Baru Sentul, Kuala Lumpur",RM 145 000,SENTUL,Apartments,560 sq.ft.,2 Bedrooms,1 Bathroom
[[1335sqft > VIEW KLCC]] Condominium 1 Sentul Bandar Baru Sentul KL,RM 550 000,SENTUL,Apartments,1335 sq.ft.,3 Bedrooms,2 Bathrooms
Sri Suajaya Condo Duplex Unit for sale,RM 430 000,SENTUL,Apartments,1500 sq.ft.,4 Bedrooms,2 Bathrooms
One Maxim Sentul,RM 400 000,SENTUL,Apartments,800 sq.ft.,3 Bedrooms,2 Bathrooms
"Condo Maxim Citylights, Sentul Perdana Kuala Lumpur",RM 350 000,SENTUL,Apartments,856 sq.ft.,2 Bedrooms,2 Bathrooms
"[FREEHOLD|NEGOTIABLE|FULLY FURNISHED]The Capers Condominium, Sentul",RM 750 000,SENTUL,Apartments,1147 sq.ft.,3 Bedrooms,2 Bathrooms
Rafflesia Sentul Condo For Sale near LRT Monorail KL City Jalan Ipoh,RM 410 000,SENTUL,Apartments,901 sq.ft.,3 Bedrooms,2 Bathrooms
Sentul Utama Condo KL View,RM 370 000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
The Fennel Sentul 2+1 Partly Furnished Unit for Sale near LRT Station,RM 720 000,SENTUL,Apartments,1180 sq.ft.,3 Bedrooms,2 Bathrooms
"Panorama residence sentul, freehold, kuala lumpur",RM 410 000,SENTUL,Apartments,1092 sq.ft.,3 Bedrooms,2 Bathrooms
"Panorama residence sentul, freehold ,kuala lumpur",RM 400 000,SENTUL,Apartments,1092 sq.ft.,3 Bedrooms,2 Bathrooms
Suite One Maxim Residence Sentul,RM 500 000,SENTUL,Apartments,819 sq.ft.,3 Bedrooms,2 Bathrooms
"Menara Orkid - Bandar Baru Sentul [Market Price 270k, 95% Loan]",RM 270 000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
HOT area | Sri Suajaya Condo | Sentul | RENO | FREEHOLD | BELOW PRICE,RM 350 000,SENTUL,Apartments,1100 sq.ft.,3 Bedrooms,2 Bathrooms
Panorama Residences Condo Sentul Taman Bullion Mewah,RM 450 000,SENTUL,Apartments,1092 sq.ft.,3 Bedrooms,2 Bathrooms
Sentul New Condo 15 Mins To kLCC,RM 417 000,SENTUL,Apartments,950 sq.ft.,3 Bedrooms,2 Bathrooms
1 Sentul[Lowers in town]One Sentul,RM 520 000,SENTUL,Apartments,1355 sq.ft.,4 Bedrooms,2 Bathrooms
Mawar Apartment [Low Entry| 5 Min 2 LRT] Sentul | Jalan Ipoh,RM 340 000,SENTUL,Apartments,1007 sq.ft.,3 Bedrooms,2 Bathrooms
The Tamarind FREEHOLD [Renovated| Unblock View] Sentul| Jalan Ipoh,RM 630 000,SENTUL,Apartments,1345 sq.ft.,4 Bedrooms,3 Bathrooms
"Panorama resident condo[2 Car Park, Low entry] Sentul",RM 400 000,SENTUL,Apartments,1092 sq.ft.,3 Bedrooms,2 Bathrooms
Menara orkid sentul,RM 270 000,SENTUL,Apartments,838 sq.ft.,3 Bedrooms,2 Bathrooms
The Saffron | Renovated Fully furnish | Unblock KLCC View | LRT/ KTM,RM 590 000,SENTUL,Apartments,1087 sq.ft.,3 Bedrooms,2 Bathrooms
Pangsapuri sentul utara sentul 570sf 2r1b semi fur full loan below mv,RM 170 000,SENTUL,Apartments,570 sq.ft.,2 Bedrooms,1 Bathroom
MURAH BERBALOI Mawar Apartment Sentul rumah berdekatan LRT,RM 320 000,SENTUL,Apartments,1005 sq.ft.,3 Bedrooms,2 Bathrooms
Cheapest Condominium Facing KLCC in Sentul KL,RM 438 000,SENTUL,Apartments,950 sq.ft.,3 Bedrooms,2 Bathrooms
HOT UNIT Maxim Citylight Condo Sentul,RM 350 000,SENTUL,Apartments,856 sq.ft.,2 Bedrooms,2 Bathrooms
BERBALOI Maxim Citylight Condo Sentul,RM 398 000,SENTUL,Apartments,943 sq.ft.,2 Bedrooms,2 Bathrooms
Mah Sing M centura [MOVE IN SOON] Freehold RM500 to own,RM 450 000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
Menara orkid sentul,RM 250 000,SENTUL,Apartments,838 sq.ft.,3 Bedrooms,2 Bathrooms
Menara Orkid move in condition,RM 275 000,SENTUL,Apartments,838 sq.ft.,3 Bedrooms,2 Bathrooms
Sentul Utama Condo | Deposit Rendah | Dato Senu Sentul,RM 300 000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
The Tamarind Condo _free Hold - High floor at Bandar Sentul,RM 600 000,SENTUL,Apartments,1345 sq.ft.,3 Bedrooms,2 Bathrooms
Pangsapuri Mawar Sentul [Low Deposit][Full Loan] KL,RM 330 000,SENTUL,Apartments,1007 sq.ft.,3 Bedrooms,2 Bathrooms
Strategic Location! Pelangi Condo Sentul,RM 435 000,SENTUL,Apartments,1223 sq.ft.,3 Bedrooms,2 Bathrooms
Mawar Apartment [Low Deposit][Full Loan] Sentul KL,RM 355 000,SENTUL,Apartments,1007 sq.ft.,3 Bedrooms,2 Bathrooms
[FREEHOLD] Villa Angkasa Sentul for sale,RM 280 000,SENTUL,Apartments,786 sq.ft.,3 Bedrooms,2 Bathrooms
"Full Loan 110%, Sentul Village Condo, KL ",RM 450 000,SENTUL,Apartments,948 sq.ft.,3 Bedrooms,2 Bathrooms
"Sentul Village, 0 Down Payment, Full Loan 110%, KL, Sentul Point",RM 420 000,SENTUL,Apartments,948 sq.ft.,4 Bedrooms,2 Bathrooms
The Capers near LRT Sentul East Free Hold Condo Specialist Fennel KL,RM 600 000,SENTUL,Apartments,999 sq.ft.,4 Bedrooms,3 Bathrooms
Sentul Utama Condominium Facing Swimming Pool,RM 355 000,SENTUL,Apartments,1029 sq.ft.,4 Bedrooms,3 Bathrooms
[ SUPER DEAL ] 1 One Sentul Condo [ Full Loan ] Gombak | Jalan Ipoh,RM 540 000,SENTUL,Apartments,1335 sq.ft.,4 Bedrooms,2 Bathrooms
Sentul Village Condo [Flexible Depo][Arrangement Viewing] Sentul,RM 420 000,SENTUL,Apartments,948 sq.ft.,3 Bedrooms,2 Bathrooms
"Flat bandar baru sentul . near lrt and utc . level 2 , fully reno",RM 220 000,SENTUL,Apartments,560 sq.ft.,2 Bedrooms,1 Bathroom
The Capers near LRT Sentul East Free Hold Condo Specialist Fennel KL,RM 999 000,SENTUL,Apartments,1550 sq.ft.,3 Bedrooms,3 Bathrooms
The Capers near LRT Sentul East Free Hold Condo Specialist Fennel KL,RM 750 000,SENTUL,Apartments,1381 sq.ft.,4 Bedrooms,3 Bathrooms
"Flat bandar baru sentul . near lrt and utc , middle floor",RM 200 000,SENTUL,Apartments,560 sq.ft.,2 Bedrooms,1 Bathroom
[Fully Furnished] Ground Floor Anjung Villa Condo Bandar Baru Sentul,RM 525 000,SENTUL,Apartments,1200 sq.ft.,3 Bedrooms,2 Bathrooms
Sentul Village [Low D/P][Full Loan] Sentul KL,RM 450 000,SENTUL,Apartments,948 sq.ft.,3 Bedrooms,2 Bathrooms
"[ 0% Down Payment, 110% Loan + Cash Back ] Maxim Citylights, Sentul KL",RM 300 000,SENTUL,Apartments,856 sq.ft.,2 Bedrooms,2 Bathrooms
"BALCONY Unit, Maxim Citylight, Sentul, KL, FULL LOAN",RM 400 000,SENTUL,Apartments,1095 sq.ft.,3 Bedrooms,2 Bathrooms
"Full Loan 110%, 0 Down Payment, Maxim Citylight, Sentul, KL",RM 350 000,SENTUL,Apartments,1009 sq.ft.,3 Bedrooms,2 Bathrooms
The Tamarind Condominium Sentul Corner Lot Facing KLCC FULLY FURNISHED,RM 590 000,SENTUL,Apartments,1345 sq.ft.,4 Bedrooms,3 Bathrooms
Sentul Utama Condominium Fully Furnished Under Market Value,RM 370 000,SENTUL,Apartments,874 sq.ft.,3 Bedrooms,2 Bathrooms
"CHEAPEST Sentul Maxim Citylights Sentul Perdana Setapak, Kuala Lumpur",RM 380 000,SENTUL,Apartments,1009 sq.ft.,3 Bedrooms,2 Bathrooms
Corner Unit 1 Sentul Condominium For Sale,RM 550 000,SENTUL,Apartments,1335 sq.ft.,3 Bedrooms,2 Bathrooms
Flat Sri Pangkor Sentul Pasar Kuala Lumpur For Sale *Below Market,RM 139 000,SENTUL,Apartments,650 sq.ft.,2 Bedrooms,1 Bathroom
"The Fennel Condo, Cheap & Nice unit, Partially Furnished, Sentul East",RM 730 000,SENTUL,Apartments,1237 sq.ft.,3 Bedrooms,3 Bathrooms
Non bumi melur apartment for sale,RM 380 000,SENTUL,Apartments,1016 sq.ft.,3 Bedrooms,2 Bathrooms
TERMURAH FACING POOL Sentul Utama Condo Taman Dato Senu Sentul,RM 330 000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
"CORNER unit, Melur Apartment, Sentul Perdana, Bdr Baru Sentul, KL",RM 350 000,SENTUL,Apartments,1026 sq.ft.,3 Bedrooms,2 Bathrooms
BASIC UNIT Pangsapuri Sentul Utama Tmn Sentul Utama ADA PENYEWA,RM 199 000,SENTUL,Apartments,678 sq.ft.,3 Bedrooms,1 Bathroom
SESUAI UNTUK PELABURAN Pangsapuri Sentul Utama BASIC UNIT,RM 199 000,SENTUL,Apartments,678 sq.ft.,3 Bedrooms,1 Bathroom
Dekat LRT & Ready Strata! Pangsapuri Sentul Utama Kuala Lumpur,RM 199 000,SENTUL,Apartments,678 sq.ft.,3 Bedrooms,1 Bathroom
"[CORNER UNIT] Rafflesia Condominium, Sentul, Kuala Lumpur",RM 550 000,SENTUL,Apartments,1231 sq.ft.,4 Bedrooms,3 Bathrooms
Sentul Utama Condo 877sqft Sentul Below Market Good Condition,RM 310 000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
Freehold 3r3b the maple sentul west condo fully furnished,RM 985 000,SENTUL,Apartments,1569 sq.ft.,3 Bedrooms,3 Bathrooms
Sentul Apartment Nearby Rica residence,RM 138 000,SENTUL,Apartments,550 sq.ft.,2 Bedrooms,1 Bathroom
The Saffron Condo [NEGO+ KLCC View+ FULLY Furnished +Renovated Sentul,RM 590 000,SENTUL,Apartments,1087 sq.ft.,3 Bedrooms,2 Bathrooms
Mutiara sentul condominium for sale,RM 400 000,SENTUL,Apartments,1088 sq.ft.,3 Bedrooms,2 Bathrooms
[FREEHOLD + BALCONY+BRAND NEW] Sentul Point Condominium Sentul,RM 360 000,SENTUL,Apartments,700 sq.ft.,2 Bedrooms,1 Bathroom
[below market 70k+loan95%]menara orkid walkable 5mins to lrt sentul kl,RM 232 000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
Sentul Rumawip 850sqft 3R2B 100% loan Maxim Sentul Sky Awani KLCC,RM 300 000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
Minest residence 4room3bath 2carpark freehold no legal sentul setapak,RM 486 700,SENTUL,Apartments,1050 sq.ft.,4 Bedrooms,3 Bathrooms
PARTLY FURNISHED Freehold 1266sqf Pelangi Condo Taman Pelangi Sentul,RM 450 000,SENTUL,Apartments,1266 sq.ft.,3 Bedrooms,2 Bathrooms
FREEHOLD FULLY FURNISHED 1259sqft Pelangi Condo Sentul,RM 440 000,SENTUL,Apartments,1259 sq.ft.,3 Bedrooms,2 Bathrooms
Penthouse + Private Lift at Kuala Lumpur with Affordable Price,RM 480 000,SENTUL,Apartments,1533 sq.ft.,4 Bedrooms,3 Bathrooms
Tamarind Sentul East Condo for Sale 100% free quality furniture,RM 735 000,SENTUL,Apartments,1114 sq.ft.,3 Bedrooms,2 Bathrooms
Sri Suajaya Condo at Sentul KL For Sale,RM 398 000,SENTUL,Apartments,973 sq.ft.,3 Bedrooms,2 Bathrooms
Sri Suajaya Condominium KL For Sale,RM 336 000,SENTUL,Apartments,973 sq.ft.,3 Bedrooms,2 Bathrooms
[KLCC View] The Saffron | Sentul | 1087sf | RENO Furnished | Tamarind,RM 590 000,SENTUL,Apartments,1087 sq.ft.,3 Bedrooms,2 Bathrooms
"Pelangi Condominium,Taman Pelangi Sentul KL [ PARTLY FURNISHED ]",RM 450 000,SENTUL,Apartments,1266 sq.ft.,3 Bedrooms,2 Bathrooms
(FREEHOLD) Pelangi Condominium with low density Sentul Kuala Lumpur,RM 430 000,SENTUL,Apartments,1223 sq.ft.,3 Bedrooms,2 Bathrooms
"APARTMENT MAXIM CITYLIGH Jalan Batu Muda, Sentul DUKE access",RM 350 000,SENTUL,Apartments,856 sq.ft.,2 Bedrooms,2 Bathrooms
[Rumah Tepi] Anjung Villa Condominium Bandar Baru Sentul walking LRT,RM 560 000,SENTUL,Apartments,1202 sq.ft.,3 Bedrooms,2 Bathrooms
"[RENOVATED | CANTIK] Sentul Utama Condominium, Sentul Kuala Lumpur",RM 3 200 000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
"3 min to LRT Below 20k Market, Flat Sri Pangkor SENTUL, Kuala Lumpur",RM 150 000,SENTUL,Apartments,560 sq.ft.,2 Bedrooms,1 Bathroom
"[LOW LEVEL] Mawar Apartment, Sentul KL",RM 320 000,SENTUL,Apartments,1005 sq.ft.,3 Bedrooms,2 Bathrooms
"PALING MURAH Condominium Sentul Utama, Sentul, Kuala Lumpur",RM 300 000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
"Mahasa Villa Apartment, Sentul",RM 320 000,SENTUL,Apartments,884 sq.ft.,3 Bedrooms,2 Bathrooms
Maxim Citylight Sentul. RM1K Booking Only. Full Loan,RM 450 000,SENTUL,Apartments,1009 sq.ft.,3 Bedrooms,2 Bathrooms
Murah Maxim CityLights condo sentul,RM 290 000,SENTUL,Apartments,650 sq.ft.,2 Bedrooms,2 Bathrooms
"Mawar apartment, Sentul for sale",RM 320 000,SENTUL,Apartments,1005 sq.ft.,3 Bedrooms,2 Bathrooms
Apartment Melur Bandar Baru Sentul With Fully Furnished And Renovated,RM 450 000,SENTUL,Apartments,1082 sq.ft.,3 Bedrooms,2 Bathrooms
20% Below Value Freehold Corner Unit 1 Sentul Condominium Kuala Lumpur,RM 550 000,SENTUL,Apartments,1335 sq.ft.,3 Bedrooms,2 Bathrooms
"Platinum Vistana Condo, Sentul Raya Boulevard 1600/monthly, Freehold",RM 398 000,SENTUL,Apartments,960 sq.ft.,3 Bedrooms,2 Bathrooms
"Fully furnished! ANJUNG VILLA condo, bandar baru sentul, kuala lumpur",RM 540 000,SENTUL,Apartments,1202 sq.ft.,3 Bedrooms,2 Bathrooms
Pangsapuri Mawar 1005sqf Sentul RENO 100%loan Near LRT KL BLW MV,RM 310 000,SENTUL,Apartments,1005 sq.ft.,3 Bedrooms,2 Bathrooms
STRATA READY 1005sqft Mawar Apartment Sentul Kuala Lumpur,RM 320 000,SENTUL,Apartments,1005 sq.ft.,3 Bedrooms,2 Bathrooms
[Below Market] Sentul Utama Condominium,RM 360 000,SENTUL,Apartments,1029 sq.ft.,4 Bedrooms,3 Bathrooms
Pangsapuri Mawar Bandar Baru Sentul NEAR LRT 1007sqft 100% FULL LOAN,RM 315 000,SENTUL,Apartments,1007 sq.ft.,3 Bedrooms,2 Bathrooms
Maxim citylight with 2 carpark. rm1k booking full loan,RM 450 000,SENTUL,Apartments,1009 sq.ft.,3 Bedrooms,2 Bathrooms
[ REAL UNIT MURAH ] Rafflesia Condo Bandar Baru Sentul Kuala Lumpur,RM 490 000,SENTUL,Apartments,1062 sq.ft.,3 Bedrooms,2 Bathrooms
"Blk B, Pelangi Condo, No.1, Jalan Pelangi 9, Taman Pelangi, Sentul, KL",RM 480 000,SENTUL,Apartments,1266 sq.ft.,3 Bedrooms,2 Bathrooms
[NEAR KL Good for Investment NON BUMI] Flat Sentul Utama Dato Senu KL,RM 200 000,SENTUL,Apartments,678 sq.ft.,3 Bedrooms,1 Bathroom
Sentul Point with Big Yard,RM 720 000,SENTUL,Apartments,1152 sq.ft.,3 Bedrooms,2 Bathrooms
END LOT Sentul Maxim Citylights Jalan Sentul Perdana Setapak KL,RM 380 000,SENTUL,Apartments,1009 sq.ft.,3 Bedrooms,2 Bathrooms
Fully Furnished Condo For SALE❗🥰,RM 780 000,SENTUL,Apartments,1330 sq.ft.,2 Bedrooms,2 Bathrooms
[NEGO]Sentul Maxim Citylights Jalan Sentul Perdana,RM 380 000,SENTUL,Apartments,1009 sq.ft.,3 Bedrooms,2 Bathrooms
[CHEAPEST UNIT] Condominium Maxim Citylights Sentul,RM 380 000,SENTUL,Apartments,1009 sq.ft.,3 Bedrooms,2 Bathrooms
"Apartment Mawar, Bandar Baru Sentul, KL",RM 350 000,SENTUL,Apartments,870 sq.ft.,3 Bedrooms,2 Bathrooms
CORNER UNIT The Tamarind Condo Sentul FULLY FURNISHED+KLCC VIEW+DEMAND,RM 580 000,SENTUL,Apartments,1345 sq.ft.,4 Bedrooms,3 Bathrooms
"[STRATEGIC & SPACIOUS 1,007 SF] Apartment Mawar, Bandar Baru Sentul",RM 350 000,SENTUL,Apartments,1007 sq.ft.,3 Bedrooms,2 Bathrooms
Sri Suajaya Condominium,RM 340 000,SENTUL,Apartments,1187 sq.ft.,3 Bedrooms,2 Bathrooms
CORNER UNIT FACING KLCC | Bayu Sentul Condominium Sentul Kuala Lumpur,RM 520 000,SENTUL,Apartments,1362 sq.ft.,3 Bedrooms,2 Bathrooms
Sentul Point Suite Apartment For Sale,RM 350 000,SENTUL,Apartments,743 sq.ft.,2 Bedrooms,2 Bathrooms
"Sentul Utama Condominium, Sentul, Kuala Lumpur",RM 360 000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
"RENOVATED - Sri Suajaya Condominium, Sentul, Kuala Lumpur",RM 370 000,SENTUL,Apartments,1095 sq.ft.,3 Bedrooms,2 Bathrooms
"2 min LRT 1 min UTC Sentul Anjung Villa Condo BANDAR BARU SENTUL, KL",RM 580 000,SENTUL,Apartments,1202 sq.ft.,3 Bedrooms,2 Bathrooms
SENTUL - Near LRT - Menara Orkid,RM 265 000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
"Menara orkid,sentul_kuala lumpur_unit_cantik",RM 275 000,SENTUL,Apartments,838 sq.ft.,3 Bedrooms,2 Bathrooms
"(FACING OPEN/ 1272 SF) The Fennel Condo, Sentul, KL - CHEAPEST UNIT",RM 750 000,SENTUL,Apartments,1272 sq.ft.,3 Bedrooms,2 Bathrooms
