State,Seat ID,Seat Name,Candidate Name,Candidate Party,Votes for Candidate,Total Votes Cast,% of total Votes,Candidate Win,Gender,Status,Pekerjaan
Selangor,N.53,MORIB,HAJJAH ROZANA,BN,"8,883","27,212",32.64%,0,P,KLH,AHLI PERNIAGAAN
Selangor,N.53,MORIB,HAJI HASNUL BIN BAHARUDDIN,PKR,"11,000","27,212",40.42%,1,L,MNG,AHLI FARMASI
Selangor,N.54,TANJONG SEPAT,IR. MOHD HASLIN BIN HASSAN,PAS,"4,273","21,225",20.13%,0,L,KLH,0
Selangor,N.54,TANJONG SEPAT,HAJI BORHAN BIN AMAN SHAH,PKR,"9,828","21,225",46.30%,1,L,MNG,0
Selangor,N.54,TANJONG SEPAT,DATO DR KARIM MANSOR,BN,"7,124","21,225",33.56%,0,L,KLH,0
Selangor,N.55,DENGKIL,ADHIF SYAN BIN ABDULLAH,PKR,"21,172","43,832",48.30%,1,L,MNG,0
Selangor,N.55,DENGKIL,YUSMI HANIFF BIN ARIFFIN,PAS,"8,422","43,832",19.21%,0,L,KLH,0
Selangor,N.55,DENGKIL,SHAHRUM BIN MOHD SHARIF,BN,"14,238","43,832",32.48%,0,L,KLH,0
Selangor,N.56,SUNGAI PELEK,DATO' NG CHOK SIN,BN,"6,898","25,661",26.88%,0,L,KLH,0
Selangor,N.56,SUNGAI PELEK,HARRY ARUL RAJ A/L KRISHNAN,PAP,79,"25,661",0.31%,0,L,HD,0
Selangor,N.56,SUNGAI PELEK,RONNIE LIU TIAN KHIEW,PKR,"13,484","25,661",52.55%,1,L,MNG,PERUNDING
Selangor,N.56,SUNGAI PELEK,HJH ROHAYA BINTI DATUK MOHD SHAHIR,PAS,"5,200","25,661",20.26%,0,P,KLH,0
Terengganu,N.01,KUALA BESUT,HJ AZBI SALLEH,PAS,"7,983","17,204",46.40%,0,L,KLH,BERNIAGA
Terengganu,N.01,KUALA BESUT,TENGKU ZAIHAN BIN CHE KU ABD RAHMAN,BN,"8,126","17,204",47.23%,1,L,MNG,TIADA
Terengganu,N.01,KUALA BESUT,DR CHE KU,PKR,"1,095","17,204",6.36%,0,L,HD,BEKERJA SENDIRI
Terengganu,N.02,KOTA PUTERA,TG ROSLAN TG OTHMAN,PKR,"1,504","19,731",7.62%,0,L,HD,USAHAWAN TEKNOKRAT
Terengganu,N.02,KOTA PUTERA,HAJI KHUZAINI,PAS,"9,704","19,731",49.18%,1,L,MNG,BERNIAGA
Terengganu,N.02,KOTA PUTERA,MOHD MAHDI MUSA (ABE ADI),BN,"8,523","19,731",43.20%,0,L,KLH,0
Terengganu,N.03,JERTIH,DATO' MUHAMMAD PEHIMI YUSOF,BN,"9,143","18,499",49.42%,1,L,MNG,AHLI MAJLIS MESYUARAT KERAJAAN NEGERI TERENGGANU
Terengganu,N.03,JERTIH,DATO' DR. KAMARUZAMAN WAN SU,PKR,"1,594","18,499",8.62%,0,L,HD,0
Terengganu,N.03,JERTIH,USTAZ WAN AZHAR,PAS,"7,762","18,499",41.96%,0,L,KLH,BERNIAGA
Terengganu,N.04,HULU BESUT,ISMAIL BIN ABDUL KADIR,PKR,860,"15,481",5.56%,0,L,HD,BEKERJA SENDIRI
Terengganu,N.04,HULU BESUT,USTAZ MAT DAIK,PAS,"6,576","15,481",42.48%,0,L,KLH,BERNIAGA
Terengganu,N.04,HULU BESUT,HAJI NAWI MOHAMAD,BN,"8,045","15,481",51.97%,1,L,MNG,AHLI MAJLIS MESYUARAT KERAJAAN NEGERI TERENGGANU
Terengganu,N.05,JABI,MOHD ISKANDAR BIN JAAFAR,BN,"8,006","16,757",47.78%,0,L,KLH,0
Terengganu,N.05,JABI,USTAZ AZIZ ABAS,PKR,690,"16,757",4.12%,0,L,HD,0
Terengganu,N.05,JABI,DR AZMAN IBRAHIM,PAS,"8,061","16,757",48.11%,1,L,MNG,BERNIAGA
Terengganu,N.06,PERMAISURI,DATUK HALIM,BN,"10,385","19,653",52.84%,1,L,MNG,SETIAUSAHA POLITIK
Terengganu,N.06,PERMAISURI,USTAZ ZUL BHARI A RAHMAN,PAS,"8,415","19,653",42.82%,0,L,KLH,BERNIAGA
Terengganu,N.06,PERMAISURI,WAN MOKHTAR WAN IBRAHIM,PKR,853,"19,653",4.34%,0,L,HD,0
Terengganu,N.07,LANGKAP,DATO' HAJI SABRI,BN,"9,007","15,151",59.45%,1,L,MNG,AHLI PERNIAGAAN
Terengganu,N.07,LANGKAP,MUSTAFFA,PKR,583,"15,151",3.85%,0,L,HD,PENIAGA
Terengganu,N.07,LANGKAP,AZMI MAAROF,PAS,"5,561","15,151",36.70%,0,L,KLH,BERNIAGA
Terengganu,N.08,BATU RAKIT,BAZLAN BIN ABD RAHMAN,BN,"10,046","20,593",48.78%,1,L,MNG,0
Terengganu,N.08,BATU RAKIT,AMIR LONG,PKR,800,"20,593",3.88%,0,L,HD,PENIAGA
Terengganu,N.08,BATU RAKIT,USTAZ MOHD SHAFIZI ISMAIL,PAS,"9,747","20,593",47.33%,0,L,KLH,BEKAS GURU
Terengganu,N.09,TEPUH,USTAZ HISHAMUDDIN,PAS,"10,782","19,849",54.32%,1,L,MNG,BEKAS ADUN
Terengganu,N.09,TEPUH,WAN HAFIZIE,PKR,"1,002","19,849",5.05%,0,L,HD,PENIAGA
Terengganu,N.09,TEPUH,BASIR BIN ISMAIL,BN,"8,065","19,849",40.63%,0,L,KLH,0
Terengganu,N.10,BULUH GADING,CIKGU CHE MANSOR,BN,"7,013","19,487",35.99%,0,L,KLH,TIADA
Terengganu,N.10,BULUH GADING,Ir. AZIK BIN CHIK,PKR,894,"19,487",4.59%,0,L,HD,JURUTERA AWAM
Terengganu,N.10,BULUH GADING,USTAZ RIDZUAN HASHIM,PAS,"11,580","19,487",59.42%,1,L,MNG,BEKAS ADUN
Terengganu,N.11,SEBERANG TAKIR,CIKGU RAZIF,BN,"9,340","17,735",52.66%,1,L,MNG,MENTERI BESAR TERENGGANU
Terengganu,N.11,SEBERANG TAKIR,HAJI MOHD FAZIL WAHAB,PAS,"7,456","17,735",42.04%,0,L,KLH,BERNIAGA
Terengganu,N.11,SEBERANG TAKIR,LT. KOL (B) USTAZ HAJI ABU BAKAR BIN ABDULLAH,PKR,939,"17,735",5.29%,0,L,HD,TIADA
Terengganu,N.12,BUKIT TUNGGAL,CIKGU TUAN ARIF,BN,"5,964","14,993",39.78%,0,L,KLH,0
Terengganu,N.12,BUKIT TUNGGAL,FATIMAH LAILATI OMAR,PKR,721,"14,993",4.81%,0,P,HD,TIADA
Terengganu,N.12,BUKIT TUNGGAL,DR HAJI ALIAS RAZAK,PAS,"8,308","14,993",55.41%,1,L,MNG,BEKAS ADUN
Terengganu,N.13,WAKAF MEMPELAM,USTAZ WAN SUKAIRI,PAS,"14,796","23,803",62.16%,1,L,MNG,TIADA
Terengganu,N.13,WAKAF MEMPELAM,SALLEH BIN OTHMAN,BN,"7,418","23,803",31.16%,0,L,KLH,TIADA
Terengganu,N.13,WAKAF MEMPELAM,MOHD ZUBIR BIN MOHAMED,PKR,"1,589","23,803",6.68%,0,L,HD,USAHAWAN
Terengganu,N.14,BANDAR,AZAN ISMAIL,PKR,"3,996","16,171",24.71%,0,L,KLH,AUDITOR
Terengganu,N.14,BANDAR,USTAZ AHMAD SHAH,PAS,"7,133","16,171",44.11%,1,L,MNG,BERNIAGA
Terengganu,N.14,BANDAR,TOH SENG CHENG,BN,"5,042","16,171",31.18%,0,L,KLH,TIADA
Terengganu,N.15,LADANG,DATUK MAT,BN,"7,838","18,875",41.53%,0,L,KLH,TIADA
Terengganu,N.15,LADANG,DATO' TENGKU HASSAN,PAS,"8,201","18,875",43.45%,1,L,MNG,BEKAS ADUN
Terengganu,N.15,LADANG,DATO' HJ ZULKIFLI MOHAMAD,PKR,"2,836","18,875",15.03%,0,L,KLH,0
Terengganu,N.16,BATU BURUK,USTAZ KHALIL,PAS,"15,184","27,652",54.91%,1,L,MNG,BEKAS PENSYARAH
Terengganu,N.16,BATU BURUK,DATO RAJA BAHRIN,PKR,"2,572","27,652",9.30%,0,L,HD,ARKITEK
Terengganu,N.16,BATU BURUK,ZAMRI BIN AWANG HITAM,BN,"9,896","27,652",35.79%,0,L,KLH,TIADA
Terengganu,N.17,ALUR LIMBAT,AHMAD SABRI BIN ALI,PKR,"1,492","23,958",6.23%,0,L,HD,PENIAGA
Terengganu,N.17,ALUR LIMBAT,USTAZ ARIFFIN DERAMAN,PAS,"13,330","23,958",55.64%,1,L,MNG,BEKAS ADUN
Terengganu,N.17,ALUR LIMBAT,DATO' HAJI SAIFUL BAHRI BIN DATO' BAHARUDDIN,BN,"9,136","23,958",38.13%,0,L,KLH,TIADA
Terengganu,N.18,BUKIT PAYUNG,DALIZAN AZIZ,PKR,"1,004","19,860",5.06%,0,L,HD,TIADA
Terengganu,N.18,BUKIT PAYUNG,USTAZ MOHD NOR HAMZAH,PAS,"11,672","19,860",58.77%,1,L,MNG,BEKAS ADUN
Terengganu,N.18,BUKIT PAYUNG,TO' PUAN HJH ZAITUN BINTI MAT AMIN,BN,"7,184","19,860",36.17%,0,P,KLH,TIADA
Terengganu,N.19,RU RENDANG,ZARAWI BIN SULONG,PKR,729,"22,403",3.25%,0,L,HD,USAHAWAN
Terengganu,N.19,RU RENDANG,DATO' HAJI NIK DIR BIN NIK WAN KU,BN,"7,823","22,403",34.92%,0,L,KLH,TIADA
Terengganu,N.19,RU RENDANG,DR AHMAD SAMSURI MOKHTAR,PAS,"13,851","22,403",61.83%,1,L,MNG,BERNIAGA
Terengganu,N.20,PENGKALAN BERANGAN,AIDI BIN AHMAD,PKR,"1,145","24,447",4.68%,0,L,HD,BERNIAGA
Terengganu,N.20,PENGKALAN BERANGAN,CIKGU A. LATIFF AWANG,BN,"11,406","24,447",46.66%,0,L,KLH,AHLI MAJLIS MESYUARAT KERAJAAN NEGERI
Terengganu,N.20,PENGKALAN BERANGAN,USTAZ SULAIMAN SULONG,PAS,"11,896","24,447",48.66%,1,L,MNG,BEKAS GURU
Terengganu,N.21,TELEMUNG,ROZI BIN MAMAT,BN,"9,407","15,110",62.26%,1,L,MNG,AHLI MAJLIS MESYUARAT KERAJAAN NEGERI TERENGGANU
Terengganu,N.21,TELEMUNG,USTAZ KAMARUZAMAN ABDULLAH,PAS,"5,248","15,110",34.73%,0,L,KLH,BEKAS PENSYARAH
Terengganu,N.21,TELEMUNG,SHARIFAH NORHAYATI SYED OMAR,PKR,455,"15,110",3.01%,0,P,HD,TIADA
Terengganu,N.22,MANIR,HAFIZUDDIN HUSSAIN,PKR,422,"15,010",2.81%,0,L,HD,TIADA
Terengganu,N.22,MANIR,USTAZ HILMI BIN HARUN,PAS,"8,716","15,010",58.07%,1,L,MNG,BEKAS ADUN
Terengganu,N.22,MANIR,YUSOF BIN AWANG HITAM ( POK USOP ),BN,"5,872","15,010",39.12%,0,L,KLH,TIADA
Terengganu,N.23,KUALA BERANG,MOHD NOR BIN OTHMAN,PKR,969,"15,313",6.33%,0,L,HD,PESARA
Terengganu,N.23,KUALA BERANG,DATO' HJ. TENGKU PUTERA TG AWANG,BN,"6,637","15,313",43.34%,0,L,KLH,AHLI MAJLIS MESYUARAT KERAJAAN NEGERI TERENGGANU
Terengganu,N.23,KUALA BERANG,DR. MAMAD PUTEH,PAS,"7,707","15,313",50.33%,1,L,MNG,BERNIAGA
Terengganu,N.24,AJIL,DR GHAZALI BIN TAIB,BN,"8,128","16,939",47.98%,0,L,KLH,AHLI MAJLIS MESYUARAT KERAJAAN NEGERI TERENGGANU
Terengganu,N.24,AJIL,ZAMANI MAMAT,PKR,679,"16,939",4.01%,0,L,HD,PENIAGA
Terengganu,N.24,AJIL,USTAZ MALIAMAN BIN KASSIM,PAS,"8,132","16,939",48.01%,1,L,MNG,PESARA GURU
Terengganu,N.25,BUKIT BESI,HAJI GHAZALI SULAIMAN,PAS,"5,724","11,981",47.78%,0,L,KLH,BERNIAGA
Terengganu,N.25,BUKIT BESI,ROSLEE DAUD,BN,"5,770","11,981",48.16%,1,L,MNG,AHLI MAJLIS MESYUARAT KERAJAAN NEGERI TERENGGANU
Terengganu,N.25,BUKIT BESI,MOHAMAD ARIF BIN ARIFIN,PKR,487,"11,981",4.06%,0,L,HD,TIADA
Terengganu,N.26,RANTAU ABANG,HAJI WAN ZUL,BN,"7,835","21,061",37.20%,0,L,KLH,TIADA
Terengganu,N.26,RANTAU ABANG,CIKGU ALIAS,PAS,"12,287","21,061",58.34%,1,L,MNG,BEKAS ADUN
Terengganu,N.26,RANTAU ABANG,HJ.FADLY ART,PKR,939,"21,061",4.46%,0,L,HD,BERNIAGA
Terengganu,N.27,SURA,KAK NUN,BN,"5,338","20,224",26.39%,0,P,KLH,TIADA
Terengganu,N.27,SURA,CIKGU WAN HAPANDI,PAS,"12,500","20,224",61.81%,1,L,MNG,BEKAS ADUN
Terengganu,N.27,SURA,ZULKIFLI BIN ALI,PKR,"2,386","20,224",11.80%,0,L,HD,-
Terengganu,N.28,PAKA,HASBIE MUDA,PKR,"1,866","22,167",8.42%,0,L,HD,USAHAWAN
Terengganu,N.28,PAKA,HAJI T HAMZAH T DRAMAN,BN,"8,448","22,167",38.11%,0,L,KLH,TIADA
Terengganu,N.28,PAKA,USTAZ SAIFUL BAHRI MAMAT,PAS,"11,853","22,167",53.47%,1,L,MNG,BEKAS ADUN
Terengganu,N.29,KEMASIK,IR HJ ROSLI BIN OTHMAN,BN,"7,481","18,683",40.04%,0,L,KLH,AHLI MAJLIS MESYUARAT KERAJAAN NEGERI TERENGGANU
Terengganu,N.29,KEMASIK,RIZAN HJ ALI,PKR,"1,557","18,683",8.33%,0,L,HD,USAHAWAN
Terengganu,N.29,KEMASIK,IR SAIFUL AZMI,PAS,"9,645","18,683",51.62%,1,L,MNG,BERNIAGA
Terengganu,N.30,KIJAL,DATO' SERI WAN MARZUKI,PKR,"1,472","19,297",7.63%,0,L,HD,TIADA
Terengganu,N.30,KIJAL,USTAZ HAZRI JUSOH,PAS,"8,280","19,297",42.91%,0,L,KLH,SENDIRI
Terengganu,N.30,KIJAL,DATO' SERI HJ AHMAD BIN SAID,BN,"9,545","19,297",49.46%,1,L,MNG,TIADA
Terengganu,N.31,CUKAI,HJ HANAFIAH MAT,PAS,"12,428","25,079",49.56%,1,L,MNG,BEKAS ADUN
Terengganu,N.31,CUKAI,WAN ANIES ADNAN,PKR,"5,104","25,079",20.35%,0,L,KLH,TIADA
Terengganu,N.31,CUKAI,DATO' HJ MOHAMED BIN AWANG TERA,BN,"7,547","25,079",30.09%,0,L,KLH,TIADA
Terengganu,N.32,AIR PUTIH,HJ WAN ABDUL HAKIM BIN WAN MOKHTAR,BN,"12,239","27,419",44.64%,0,L,KLH,TIADA
Terengganu,N.32,AIR PUTIH,CIKGU RAZAK IBRAHIM,PAS,"12,985","27,419",47.36%,1,L,MNG,PESARA GURU
Terengganu,N.32,AIR PUTIH,ZUKRI AKSAH,PKR,"2,195","27,419",8.01%,0,L,HD,SENDIRI
Sabah,N.01,BANGGI,KUSUGAN BIN ALI,PPRS,105,"7,560",1.39%,0,L,HD,0
Sabah,N.01,BANGGI,DATUK ABD MIJUL BIN UNAINI,BN,"3,234","7,560",42.78%,0,L,KLH,AHLI PERNIAGAAN
Sabah,N.01,BANGGI,ABIDULA BIN AMSANA,HR,198,"7,560",2.62%,0,L,HD,BERNIAGA SENDIRI
Sabah,N.01,BANGGI,MOHAMMAD MOHAMARIN,WARISAN,"3,613","7,560",47.79%,1,L,MNG,TIADA
Sabah,N.01,BANGGI,NORLAJI BIN AMIR HASSAN,SOLIDARITI,367,"7,560",4.85%,0,L,HD,0
Sabah,N.01,BANGGI,ABDUL NASIR BIN JAMALUDDIN,PKS,43,"7,560",0.57%,0,L,HD,0
Sabah,N.02,TANJONG KAPOR,THOMAS TSEN,PCS,481,"16,800",2.86%,0,L,HD,KONTRAKTOR
Sabah,N.02,TANJONG KAPOR,CHONG CHEN BIN,WARISAN,"9,124","16,800",54.31%,1,L,MNG,0
Sabah,N.02,TANJONG KAPOR,TEO CHEE KANG,BN,"6,132","16,800",36.50%,0,L,KLH,TIADA
Sabah,N.02,TANJONG KAPOR,ALLAIDLY BINTI POYON,PPRS,446,"16,800",2.65%,0,P,HD,0
Sabah,N.02,TANJONG KAPOR,ALIASGAR BIN OMOLONG,PAS,617,"16,800",3.67%,0,L,HD,TIADA
Sabah,N.03,PITAS,DATUK BOLKIAH BIN HJ ISMAIL,BN,"5,606","12,627",44.40%,1,L,MNG,PEMBANTU MENTERI KABINET NEGERI SABAH
Sabah,N.03,PITAS,DAUSIEH BINTI QUECK @ PARAMAN,PAS,262,"12,627",2.07%,0,P,HD,0
Sabah,N.03,PITAS,PRANSOL TIYING,ANAKNEGERI,400,"12,627",3.17%,0,L,HD,KERJA SENDIRI
Sabah,N.03,PITAS,BAKIR BIN MANCAING,HR,"1,527","12,627",12.09%,0,L,HD,BERNIAGA SENDIRI
Sabah,N.03,PITAS,RAMLAH BINTI NASIR,PKS,508,"12,627",4.02%,0,P,HD,0
Sabah,N.03,PITAS,MAKLIN MASIAU,WARISAN,"4,324","12,627",34.24%,0,L,KLH,0
Sabah,N.04,MATUNGGONG,MARUNSAI BIN DAWAI,SOLIDARITI,"2,968","16,619",17.86%,0,L,KLH,PENIAGA
Sabah,N.04,MATUNGGONG,SAZALYE DONOL BIN ABDULLAH,PKR,"5,259","16,619",31.64%,0,L,KLH,PEGUAMBELA DAN PEGUAMCARA
Sabah,N.04,MATUNGGONG,JULITA MOJUNGKI,BN,"6,946","16,619",41.80%,1,P,MNG,TIADA
Sabah,N.04,MATUNGGONG,JORNAH MOZIHIM,PCS,"1,348","16,619",8.11%,0,P,HD,TIADA
Sabah,N.04,MATUNGGONG,RAHIM BIN MADHAKONG,PKS,98,"16,619",0.59%,0,L,HD,TIADA
Sabah,N.05,TANDEK,JOHNSON BIN ASSAN @ JOHNSON GABAN,PCS,553,"17,336",3.19%,0,L,HD,TIADA
Sabah,N.05,TANDEK,BAINTIN ADUN,WARISAN,"4,285","17,336",24.72%,0,L,KLH,TIADA
Sabah,N.05,TANDEK,DATUK ANITA BARANTING,BN,"8,877","17,336",51.21%,1,P,MNG,PENIAGA
Sabah,N.05,TANDEK,JOEL MASILUNG,SOLIDARITI,"3,621","17,336",20.89%,0,L,KLH,PESARA
Sabah,N.06,TEMPASUK,SUWAH BULLEH,SOLIDARITI,"1,494","15,235",9.81%,0,L,HD,AHLI PERNIAGAAN
Sabah,N.06,TEMPASUK,MUSTAQIM BIN ALING,PAS,521,"15,235",3.42%,0,L,HD,TIADA
Sabah,N.06,TEMPASUK,MUSBAH HAJI JAMLI,BN,"7,742","15,235",50.82%,1,L,MNG,PEMBANTU MENTERI KABINET SABAH
Sabah,N.06,TEMPASUK,MUSTAPHA SAKMUD,PKR,"5,478","15,235",35.96%,0,L,KLH,KERJA SENDIRI
Sabah,N.07,KADAMAIAN,MAIL BIN BALINU,PCS,764,"14,355",5.32%,0,L,HD,TIADA
Sabah,N.07,KADAMAIAN,RUBBIN GURIBAH,SOLIDARITI,"3,034","14,355",21.14%,0,L,KLH,USAHAWAN
Sabah,N.07,KADAMAIAN,LUKIA BINTI INDAN,PKR,"3,567","14,355",24.85%,0,P,KLH,KERJA SENDIRI
Sabah,N.07,KADAMAIAN,SATAIL BIN MANJUNGKAT,PAS,129,"14,355",0.90%,0,L,HD,TIADA
Sabah,N.07,KADAMAIAN,EWON BENEDICK,BN,"6,861","14,355",47.80%,1,L,MNG,TIADA
Sabah,N.08,USUKAN,DATUK JAPLIN BIN AKIM,BN,"8,738","16,676",52.40%,1,L,MNG,TIADA
Sabah,N.08,USUKAN,ABDUL BAHKRIN BIN MOHD YUSOF,WARISAN,"7,513","16,676",45.05%,0,L,KLH,PESARA
Sabah,N.08,USUKAN,AMSOR BIN TUAH,BEBAS - TRAKTOR,70,"16,676",0.42%,0,L,HD,TIADA
Sabah,N.08,USUKAN,ADZMIN BIN AWANG,PAS,355,"16,676",2.13%,0,L,HD,TIADA
Sabah,N.09,TAMPARULI,DATUK JAHID JAHIM,BN,"6,818","14,998",45.46%,1,L,MNG,PENIAGA
Sabah,N.09,TAMPARULI,DAUSIL BIN KUNDAYONG,PKR,"4,738","14,998",31.59%,0,L,KLH,KERJA SENDIRI
Sabah,N.09,TAMPARULI,MOJILIP BIN BUMBURING @ WILFRED,PCS,"2,541","14,998",16.94%,0,L,KLH,BEKERJA SENDIRI
Sabah,N.09,TAMPARULI,JASMIN BIN DULIN,SOLIDARITI,901,"14,998",6.01%,0,L,HD,USAHAWAN
Sabah,N.10,SULAMAN,HAJI HAJIJI BIN HAJI NOOR,BN,"12,966","18,625",69.62%,1,L,MNG,MENTERI KABINET NEGERI SABAH
Sabah,N.10,SULAMAN,ABDULLAH SANI BIN DAUD,WARISAN,"5,192","18,625",27.88%,0,L,KLH,TIADA
Sabah,N.10,SULAMAN,ARIFIN BIN HARITH,HR,467,"18,625",2.51%,0,L,HD,BERNIAGA SENDIRI
Sabah,N.11,KIULU,JONISTON BIN LUMAI @ BANGKUAI,BN,"4,336","10,229",42.39%,1,L,MNG,BEKERJA SENDIRI
Sabah,N.11,KIULU,GAIBIN RANSOI,PCS,543,"10,229",5.31%,0,L,HD,TIADA
Sabah,N.11,KIULU,JO-ANNA SUE HENLEY RAMPAS,WARISAN,"2,893","10,229",28.28%,0,P,KLH,TIADA
Sabah,N.11,KIULU,TERENCE SINTI,SOLIDARITI,"2,457","10,229",24.02%,0,L,KLH,PENIAGA
Sabah,N.12,KARAMBUNAI,AZHAR MATUSSIN,WARISAN,"14,157","25,902",54.66%,1,L,MNG,AKAUNTAN
Sabah,N.12,KARAMBUNAI,ASPAR AKBAR,PAS,"1,696","25,902",6.55%,0,L,HD,TIADA
Sabah,N.12,KARAMBUNAI,JAINAB BINTI AHMAD,BN,"8,791","25,902",33.94%,0,P,KLH,TIADA
Sabah,N.12,KARAMBUNAI,AHSIM BIN JAMAT,SAPP,"1,258","25,902",4.86%,0,L,HD,BERNIAGA SENDIRI
Sabah,N.13,INANAM,JAKARIAH BIN JANIT,PKS,156,"21,871",0.71%,0,L,HD,BEKERJA SENDIRI
Sabah,N.13,INANAM,JOHNNY GOH,BN,"5,850","21,871",26.75%,0,L,KLH,PENIAGA
Sabah,N.13,INANAM,SITUL BIN MINTOW,BEBAS - KUNCI,57,"21,871",0.26%,0,L,HD,WARTAWAN BEBAS
Sabah,N.13,INANAM,TERENCE TSEN KIM FATT,ANAKNEGERI,480,"21,871",2.19%,0,L,HD,KERJA SENDIRI
Sabah,N.13,INANAM,KENNY CHUA,PKR,"13,633","21,871",62.33%,1,L,MNG,TIADA
Sabah,N.13,INANAM,JOHN STEPHEN DIONYSIUS,SAPP,"1,695","21,871",7.75%,0,L,HD,BUSINESS EXECUTIVE
Sabah,N.14,LIKAS,TAN LEE FATT,DAP,"9,163","11,097",82.57%,1,L,MNG,TIADA
Sabah,N.14,LIKAS,CHIN SHU YING,BN,"1,261","11,097",11.36%,0,L,HD,TIADA
Sabah,N.14,LIKAS,RICHARD YONG WE KONG,SAPP,673,"11,097",6.06%,0,L,HD,PENIAGA
Sabah,N.15,API-API,DR. CHAN CHEE CHING,BEBAS - PEN,94,"14,330",0.66%,0,L,HD,PEGUAM
Sabah,N.15,API-API,YEE MOH CHAI,BN,"5,220","14,330",36.43%,0,L,KLH,TIADA
Sabah,N.15,API-API,LAND LIP FONG,ANAKNEGERI,244,"14,330",1.70%,0,L,HD,AHLI PERNIAGAAN
Sabah,N.15,API-API,CHRISTINA LIEW,PKR,"8,174","14,330",57.04%,1,P,MNG,PEGUAM
Sabah,N.15,API-API,LIM KAT CHUNG,SAPP,598,"14,330",4.17%,0,L,HD,PROFESSIONAL PHOTOGHAPHER
Sabah,N.16,LUYANG,GEE TIEN SIONG,SAPP,807,"16,873",4.78%,0,L,HD,SALES MANAGER
Sabah,N.16,LUYANG,PHOONG JIN ZHE,DAP,"14,237","16,873",84.38%,1,L,MNG,AHLI POLITIK
Sabah,N.16,LUYANG,DR. PAMELA YONG,BN,"1,829","16,873",10.84%,0,P,HD,PAKAR ORTODONTIK
Sabah,N.17,TANJONG ARU,NORAIZA BINTI MOHAMMAD NOOR,HR,566,"17,417",3.25%,0,P,HD,BERNIAGA SENDIRI
Sabah,N.17,TANJONG ARU,ROGER CHONG WEI LEUNG,ANAKNEGERI,494,"17,417",2.84%,0,L,HD,AHLI PERNIAGAAN
Sabah,N.17,TANJONG ARU,IR. EDWARD YONG OUI FAH,BN,"5,184","17,417",29.76%,0,L,KLH,JURUTERA
Sabah,N.17,TANJONG ARU,HAMID ISMAIL,PAS,"1,379","17,417",7.92%,0,L,HD,PEGUAM
Sabah,N.17,TANJONG ARU,WONG HONG JUN,WARISAN,"9,794","17,417",56.23%,1,L,MNG,0
Sabah,N.18,PETAGAS,YAHYA BIN HUSSIN,BN,"6,318","13,604",46.44%,0,L,KLH,TIMBALAN KETUA MENTERI NEGERI SABAH
Sabah,N.18,PETAGAS,ESTER OTION MATANUL,HR,760,"13,604",5.59%,0,P,HD,BERNIAGA SENDIRI
Sabah,N.18,PETAGAS,UDA BIN SULAI,WARISAN,"6,526","13,604",47.97%,1,L,MNG,PENSIONER
Sabah,N.19,KAPAYAN,FRANCIS GOH FAH SHUN,BN,"6,308","27,184",23.20%,0,L,KLH,PEMAJU HARTANAH
Sabah,N.19,KAPAYAN,CHONG PIT FAH,SOLIDARITI,"1,318","27,184",4.85%,0,L,HD,PENIAGA
Sabah,N.19,KAPAYAN,JANNIE LASIMBANG,DAP,"19,558","27,184",71.95%,1,P,MNG,TIADA
Sabah,N.20,MOYOG,DATUK DONALD PETER MOJUNTIN,BN,"5,303","15,875",33.40%,0,L,KLH,USAHAWAN
Sabah,N.20,MOYOG,JENIFER LASIMBANG,WARISAN,"9,745","15,875",61.39%,1,P,MNG,KONSULTAN
Sabah,N.20,MOYOG,BANDASAN @ DIONISIUS DENNIS J TUNDING,PCS,222,"15,875",1.40%,0,L,HD,TIADA
Sabah,N.20,MOYOG,DANIM @ ALOYSIUS SIAP,SOLIDARITI,605,"15,875",3.81%,0,L,HD,TIADA
Sabah,N.21,KAWANG,MATLIN BIN JILON,HR,781,"18,896",4.13%,0,L,HD,BERNIAGA SENDIRI
Sabah,N.21,KAWANG,DATUK GULAMHAIDAR @ YUSOF BIN KHAN BAHADAR,BN,"10,388","18,896",54.97%,1,L,MNG,AHLI POLITIK
Sabah,N.21,KAWANG,SALLEH HJ EDDRIS,WARISAN,"7,526","18,896",39.83%,0,L,KLH,PESARA
Sabah,N.21,KAWANG,WAHID BIN ISMAIL,ANAKNEGERI,201,"18,896",1.06%,0,L,HD,PESARA KERAJAAN
Sabah,N.22,PANTAI MANIS,JAWASING BIN MIANUS @ HERMAN J MIANUS,PCS,129,"16,937",0.76%,0,L,HD,TIADA
Sabah,N.22,PANTAI MANIS,HAJI ABDUL RAHIM BIN ISMAIL,BN,"7,126","16,937",42.07%,0,L,KLH,PENGERUSI LEMBAGA KEMAJUAN TANAH NEGERI SABAH
Sabah,N.22,PANTAI MANIS,JAMES @ EBI GHANI,HR,448,"16,937",2.65%,0,L,HD,BERNIAGA SENDIRI
Sabah,N.22,PANTAI MANIS,AIDI MOKTAR,WARISAN,"9,234","16,937",54.52%,1,L,MNG,PESARA
Sabah,N.23,BONGAWAN,DATUK MOHAMAD BIN ALAMIN,BN,"6,117","13,656",44.79%,0,L,KLH,PEGUAM
Sabah,N.23,BONGAWAN,DAUD BIN YUSOF,WARISAN,"6,912","13,656",50.62%,1,L,MNG,TIADA
